source_row,label,sampled_scale,applied_scale,constrained
264185,DDoS,0.6515991292720791,0.6515991292720791,False
264243,DDoS,0.6666940007071788,0.6666940007071788,False
264261,DDoS,0.6615807352629703,0.6615807352629703,False
264285,DDoS,0.6021169306094047,0.6021169306094047,False
264334,DDoS,0.5742293275136063,0.5742293275136063,False
264342,DDoS,0.689107872283107,0.689107872283107,False
264354,DDoS,0.626839904954042,0.626839904954042,False
264405,DDoS,0.6087306817988423,0.6087306817988423,False
264412,DDoS,0.6196637864056584,0.6196637864056584,False
264414,DDoS,0.6259733016372565,0.6259733016372565,False
264432,DDoS,0.6426145768213808,0.6426145768213808,False
264448,DDoS,0.6106369390082331,0.6106369390082331,False
264480,DDoS,0.6750710708914957,0.6750710708914957,False
264493,DDoS,0.6719428428547431,0.6719428428547431,False
264498,DDoS,0.5884515489305675,0.5884515489305675,False
264514,DDoS,0.5337072224251073,0.5337072224251073,False
264518,DDoS,0.6153311427542202,0.6153311427542202,False
264525,DDoS,0.6241479044262364,0.6241479044262364,False
264527,DDoS,0.604675914790747,0.604675914790747,False
264532,DDoS,0.6781155626547932,0.6781155626547932,False
264536,DDoS,0.5186040514048732,0.5186040514048732,False
264544,DDoS,0.5574837009670401,0.5574837009670401,False
264552,DDoS,0.6731579692645236,0.6731579692645236,False
264565,DDoS,0.6878826626044411,0.6878826626044411,False
264588,DDoS,0.5851850149405137,0.5851850149405137,False
264624,DDoS,0.5385287963681875,0.5385287963681875,False
264653,DDoS,0.5840658993019869,0.5840658993019869,False
264673,DDoS,0.5912332890848272,0.5912332890848272,False
264686,DDoS,0.60391387563251,0.60391387563251,False
264691,DDoS,0.5548706160365902,0.5548706160365902,False
264702,DDoS,0.5625254814233644,0.5625254814233644,False
264704,DDoS,0.6311175262692184,0.6311175262692184,False
264707,DDoS,0.6243588301993278,0.6243588301993278,False
264752,DDoS,0.6324205030230668,0.6324205030230668,False
264765,DDoS,0.5754569966395162,0.5754569966395162,False
264773,DDoS,0.5672913676999785,0.5672913676999785,False
264790,DDoS,0.5703077345945877,0.5703077345945877,False
264808,DDoS,0.6902352970979336,0.6902352970979336,False
264817,DDoS,0.5790490206288645,0.5790490206288645,False
264828,DDoS,0.6212264792675851,0.6212264792675851,False
264866,DDoS,0.6045686374333077,0.6045686374333077,False
264892,DDoS,0.6752443631988984,0.6752443631988984,False
264909,DDoS,0.5738233601558957,0.5738233601558957,False
264956,DDoS,0.5868288888712341,0.5868288888712341,False
264962,DDoS,0.6685588577564421,0.6685588577564421,False
264965,DDoS,0.5321915228059811,0.5321915228059811,False
264975,DDoS,0.61885890957506,0.61885890957506,False
265020,DDoS,0.5799816415287607,0.5799816415287607,False
265054,DDoS,0.6971583117850455,0.6971583117850455,False
265160,DDoS,0.6442768233601239,0.6442768233601239,False
265225,DDoS,0.5021112525612257,0.5021112525612257,False
265242,DDoS,0.6678947800893287,0.6678947800893287,False
265262,DDoS,0.6406359312362623,0.6406359312362623,False
265302,DDoS,0.6121921831165287,0.6121921831165287,False
265343,DDoS,0.5472256951768634,0.5472256951768634,False
265344,DDoS,0.5298633300815381,0.5298633300815381,False
265354,DDoS,0.6256799125716835,0.6256799125716835,False
265363,DDoS,0.5879880545627527,0.5879880545627527,False
265370,DDoS,0.6723240624462259,0.6723240624462259,False
265377,DDoS,0.5524747140555343,0.5524747140555343,False
265397,DDoS,0.6275039961692498,0.6275039961692498,False
265413,DDoS,0.5497686073318035,0.5497686073318035,False
265422,DDoS,0.6272634158186576,0.6272634158186576,False
265439,DDoS,0.5096689284431427,0.5096689284431427,False
265467,DDoS,0.5783414853628769,0.5783414853628769,False
265545,DDoS,0.5345371231731503,0.5345371231731503,False
265567,DDoS,0.6211867992446949,0.6211867992446949,False
265581,DDoS,0.5633456106355463,0.5633456106355463,False
265608,DDoS,0.6543065235353498,0.6543065235353498,False
265617,DDoS,0.5229188720860036,0.5229188720860036,False
265619,DDoS,0.6112426133838484,0.6112426133838484,False
265651,DDoS,0.6187355725883309,0.6187355725883309,False
265654,DDoS,0.5044208199440132,0.5044208199440132,False
265655,DDoS,0.5071971421700997,0.5071971421700997,False
265701,DDoS,0.5616480344656036,0.5616480344656036,False
265727,DDoS,0.6218150878823824,0.6218150878823824,False
265763,DDoS,0.6925259990324413,0.6925259990324413,False
265766,DDoS,0.5181567019977326,0.5181567019977326,False
265780,DDoS,0.6406325546421611,0.6406325546421611,False
265786,DDoS,0.6385432244245554,0.6385432244245554,False
265813,DDoS,0.6338948487006953,0.6338948487006953,False
265837,DDoS,0.6032294683064403,0.6032294683064403,False
265851,DDoS,0.6933651901220287,0.6933651901220287,False
265863,DDoS,0.6003550276977363,0.6003550276977363,False
265877,DDoS,0.6676594158398416,0.6676594158398416,False
265892,DDoS,0.5525041205749328,0.5525041205749328,False
265906,DDoS,0.661261699861371,0.661261699861371,False
265965,DDoS,0.6993091467877866,0.6993091467877866,False
265991,DDoS,0.682017197554752,0.682017197554752,False
265998,DDoS,0.5608143437503891,0.5608143437503891,False
266024,DDoS,0.6692314951696798,0.6692314951696798,False
266040,DDoS,0.5190514246057439,0.5190514246057439,False
266056,DDoS,0.6355415119226104,0.6355415119226104,False
266066,DDoS,0.5684292465973373,0.5684292465973373,False
266067,DDoS,0.6317340179191195,0.6317340179191195,False
266133,DDoS,0.5824498015158931,0.5824498015158931,False
266154,DDoS,0.5018066299650645,0.5018066299650645,False
266227,DDoS,0.5462553108095902,0.5462553108095902,False
266239,DDoS,0.5084772465716632,0.5084772465716632,False
266255,DDoS,0.5854539845599702,0.5854539845599702,False
266292,DDoS,0.6680142573456366,0.6680142573456366,False
266321,DDoS,0.6475993517950156,0.6475993517950156,False
266345,DDoS,0.6577824372488131,0.6577824372488131,False
266370,DDoS,0.6614399297609458,0.6614399297609458,False
266371,DDoS,0.5743879576086951,0.5743879576086951,False
266372,DDoS,0.6012051458986797,0.6012051458986797,False
266394,DDoS,0.6016902340170802,0.6016902340170802,False
266441,DDoS,0.5226417033872145,0.5226417033872145,False
266459,DDoS,0.6196284244256548,0.6196284244256548,False
266483,DDoS,0.644035955800067,0.644035955800067,False
266517,DDoS,0.6221935638226588,0.6221935638226588,False
266556,DDoS,0.6491931869419045,0.6491931869419045,False
266567,DDoS,0.5237782536249713,0.5237782536249713,False
266633,DDoS,0.6522817892668354,0.6522817892668354,False
266654,DDoS,0.5416280206736953,0.5416280206736953,False
266673,DDoS,0.6753653645679065,0.6753653645679065,False
266683,DDoS,0.5489862624701591,0.5489862624701591,False
266714,DDoS,0.598398476738088,0.598398476738088,False
266729,DDoS,0.5974532593313269,0.5974532593313269,False
266748,DDoS,0.5537700640784027,0.5537700640784027,False
266762,DDoS,0.5723419168839189,0.5723419168839189,False
266768,DDoS,0.5371193498151183,0.5371193498151183,False
266796,DDoS,0.6140201394917099,0.6140201394917099,False
266817,DDoS,0.682605605066696,0.682605605066696,False
266820,DDoS,0.56332151447233,0.56332151447233,False
266853,DDoS,0.6016125219542915,0.6016125219542915,False
266855,DDoS,0.6723761223817298,0.6723761223817298,False
266864,DDoS,0.5904998093890945,0.5904998093890945,False
266869,DDoS,0.6662520656915839,0.6662520656915839,False
266901,DDoS,0.5892781330339739,0.5892781330339739,False
266905,DDoS,0.5880484933421747,0.5880484933421747,False
266924,DDoS,0.5314479924358684,0.5314479924358684,False
266928,DDoS,0.5249957648853228,0.5249957648853228,False
266985,DDoS,0.6222993488588975,0.6222993488588975,False
266992,DDoS,0.6654667049357441,0.6654667049357441,False
266994,DDoS,0.5270812973700387,0.5270812973700387,False
267017,DDoS,0.6820187892213975,0.6820187892213975,False
267064,DDoS,0.5717759603728673,0.5717759603728673,False
267070,DDoS,0.5850514413041643,0.5850514413041643,False
267071,DDoS,0.6788906804036258,0.6788906804036258,False
267079,DDoS,0.6792592900642812,0.6792592900642812,False
267118,DDoS,0.6049717753823144,0.6049717753823144,False
267124,DDoS,0.5553529888906682,0.5553529888906682,False
267131,DDoS,0.5343878944676351,0.5343878944676351,False
267209,DDoS,0.5543160094861093,0.5543160094861093,False
267217,DDoS,0.656125479525025,0.656125479525025,False
267219,DDoS,0.5649181604427299,0.5649181604427299,False
267296,DDoS,0.6389122922066017,0.6389122922066017,False
267297,DDoS,0.5390401644559194,0.5390401644559194,False
267310,DDoS,0.59570072653778,0.59570072653778,False
267317,DDoS,0.5704212432117645,0.5704212432117645,False
267346,DDoS,0.6007224646640461,0.6007224646640461,False
267364,DDoS,0.6139890581840353,0.6139890581840353,False
267392,DDoS,0.698186992926889,0.698186992926889,False
267402,DDoS,0.6799790094378404,0.6799790094378404,False
267434,DDoS,0.6391732955048381,0.6391732955048381,False
267461,DDoS,0.5307486941060837,0.5307486941060837,False
267468,DDoS,0.6838057112678436,0.6838057112678436,False
267506,DDoS,0.6785172141415999,0.6785172141415999,False
267510,DDoS,0.6773406860148478,0.6773406860148478,False
267514,DDoS,0.5958033728706111,0.5958033728706111,False
267516,DDoS,0.5341413422122113,0.5341413422122113,False
267529,DDoS,0.6508806429937843,0.6508806429937843,False
267533,DDoS,0.5777030077980847,0.5777030077980847,False
267552,DDoS,0.568913657938447,0.568913657938447,False
267619,DDoS,0.5781564025118555,0.5781564025118555,False
267629,DDoS,0.6118141114931624,0.6118141114931624,False
267748,DDoS,0.5667037661488318,0.5667037661488318,False
267787,DDoS,0.6379841221996236,0.6379841221996236,False
267815,DDoS,0.6295447591487324,0.6295447591487324,False
267839,DDoS,0.6017725227653801,0.6017725227653801,False
267840,DDoS,0.510794646337099,0.510794646337099,False
267877,DDoS,0.6873085364742344,0.6873085364742344,False
267878,DDoS,0.582339256624078,0.582339256624078,False
267884,DDoS,0.5898906388571774,0.5898906388571774,False
267949,DDoS,0.5912065024486332,0.5912065024486332,False
267966,DDoS,0.5730055916476938,0.5730055916476938,False
267982,DDoS,0.6349175821236019,0.6349175821236019,False
268009,DDoS,0.5027835391647698,0.5027835391647698,False
268012,DDoS,0.6747016658621358,0.6747016658621358,False
268035,DDoS,0.520487805053912,0.520487805053912,False
268049,DDoS,0.6999427350209635,0.6999427350209635,False
268077,DDoS,0.6256165258353441,0.6256165258353441,False
268101,DDoS,0.5132492948209368,0.5132492948209368,False
268129,DDoS,0.6124874118853681,0.6124874118853681,False
268136,DDoS,0.566261558493123,0.566261558493123,False
268145,DDoS,0.6906086446252466,0.6906086446252466,False
268202,DDoS,0.6510942009563769,0.6510942009563769,False
268234,DDoS,0.6014029337296872,0.6014029337296872,False
268285,DDoS,0.5859554799014949,0.5859554799014949,False
268291,DDoS,0.6991737731579073,0.6991737731579073,False
268298,DDoS,0.6334768169921521,0.6334768169921521,False
268306,DDoS,0.6027859484782482,0.6027859484782482,False
268340,DDoS,0.579588823484059,0.579588823484059,False
268364,DDoS,0.5649165714881124,0.5649165714881124,False
268394,DDoS,0.6410838847603259,0.6410838847603259,False
268409,DDoS,0.6175771029812054,0.6175771029812054,False
268423,DDoS,0.6696369670607865,0.6696369670607865,False
268475,DDoS,0.6107121446606748,0.6107121446606748,False
268478,DDoS,0.6164662780263621,0.6164662780263621,False
268482,DDoS,0.595471298968636,0.595471298968636,False
268526,DDoS,0.6525241892582133,0.6525241892582133,False
268562,DDoS,0.5829984352197036,0.5829984352197036,False
268571,DDoS,0.670387920945983,0.670387920945983,False
268572,DDoS,0.56540895223096,0.56540895223096,False
268579,DDoS,0.638525009276193,0.638525009276193,False
268587,DDoS,0.6785941798199304,0.6785941798199304,False
268599,DDoS,0.6538147727392242,0.6538147727392242,False
268627,DDoS,0.5685216285031902,0.5685216285031902,False
268678,DDoS,0.6412678005901545,0.6412678005901545,False
268731,DDoS,0.5413969629219947,0.5413969629219947,False
268739,DDoS,0.5116330158903619,0.5116330158903619,False
268747,DDoS,0.6582763479289702,0.6582763479289702,False
268750,DDoS,0.6616018230463331,0.6616018230463331,False
268763,DDoS,0.5045861877831195,0.5045861877831195,False
268772,DDoS,0.6895590027739946,0.6895590027739946,False
268783,DDoS,0.5891799653810338,0.5891799653810338,False
268815,DDoS,0.6810544294870778,0.6810544294870778,False
268868,DDoS,0.6576349051289814,0.6576349051289814,False
268872,DDoS,0.6801307055617425,0.6801307055617425,False
268881,DDoS,0.6666751266234137,0.6666751266234137,False
268885,DDoS,0.6947990739173648,0.6947990739173648,False
268909,DDoS,0.6258202002551574,0.6258202002551574,False
268929,DDoS,0.5454517694105004,0.5454517694105004,False
268947,DDoS,0.5779126261465974,0.5779126261465974,False
268976,DDoS,0.6503758497238162,0.6503758497238162,False
268991,DDoS,0.5313938557606123,0.5313938557606123,False
269034,DDoS,0.685968467235804,0.685968467235804,False
269044,DDoS,0.5410557827257862,0.5410557827257862,False
269053,DDoS,0.675194947635922,0.675194947635922,False
269077,DDoS,0.5967447889677175,0.5967447889677175,False
269097,DDoS,0.6681240296742681,0.6681240296742681,False
269138,DDoS,0.6916591394955558,0.6916591394955558,False
269160,DDoS,0.5844294904151449,0.5844294904151449,False
269161,DDoS,0.6393209081835807,0.6393209081835807,False
269172,DDoS,0.5453435206818703,0.5453435206818703,False
269182,DDoS,0.6601571433357076,0.6601571433357076,False
269193,DDoS,0.6639851298566215,0.6639851298566215,False
269203,DDoS,0.5590491408065592,0.5590491408065592,False
269213,DDoS,0.5048281524941379,0.5048281524941379,False
269257,DDoS,0.5862410503559649,0.5862410503559649,False
269289,DDoS,0.5340001068490424,0.5340001068490424,False
269296,DDoS,0.6637102160537746,0.6637102160537746,False
269308,DDoS,0.5522194556034312,0.5522194556034312,False
269312,DDoS,0.6887385585093053,0.6887385585093053,False
269324,DDoS,0.6943617922153777,0.6943617922153777,False
269339,DDoS,0.6817671848140923,0.6817671848140923,False
269358,DDoS,0.6199228955412348,0.6199228955412348,False
269362,DDoS,0.5534856007971831,0.5534856007971831,False
269374,DDoS,0.6614516829666072,0.6614516829666072,False
269387,DDoS,0.6403190762416029,0.6403190762416029,False
269392,DDoS,0.6954336694100525,0.6954336694100525,False
269398,DDoS,0.5754504014632477,0.5754504014632477,False
269434,DDoS,0.5117535998335441,0.5117535998335441,False
269453,DDoS,0.6996772657677892,0.6996772657677892,False
269458,DDoS,0.6676527278877751,0.6676527278877751,False
269475,DDoS,0.5442979376597098,0.5442979376597098,False
269476,DDoS,0.6451255731799308,0.6451255731799308,False
269540,DDoS,0.5001380350129556,0.5001380350129556,False
269544,DDoS,0.6115618115767161,0.6115618115767161,False
269568,DDoS,0.5725676482003257,0.5725676482003257,False
269574,DDoS,0.5762666082475254,0.5762666082475254,False
269589,DDoS,0.5489039612344151,0.5489039612344151,False
269592,DDoS,0.5549690431266688,0.5549690431266688,False
269594,DDoS,0.5909337327712302,0.5909337327712302,False
269636,DDoS,0.5496290070955551,0.5496290070955551,False
269662,DDoS,0.5932879893738876,0.5932879893738876,False
269671,DDoS,0.615469544114091,0.615469544114091,False
269685,DDoS,0.642222284570502,0.642222284570502,False
269696,DDoS,0.6354291301365635,0.6354291301365635,False
269728,DDoS,0.5483978546209046,0.5483978546209046,False
269741,DDoS,0.5078379180856226,0.5078379180856226,False
269747,DDoS,0.6665363732186261,0.6665363732186261,False
269765,DDoS,0.6744625685929186,0.6744625685929186,False
269779,DDoS,0.6957779039466543,0.6957779039466543,False
269800,DDoS,0.6919423114472375,0.6919423114472375,False
269818,DDoS,0.6267628053385967,0.6267628053385967,False
269819,DDoS,0.6788543407883156,0.6788543407883156,False
269822,DDoS,0.5896016838642777,0.5896016838642777,False
269886,DDoS,0.6574671279450086,0.6574671279450086,False
269908,DDoS,0.6910669084513434,0.6910669084513434,False
269923,DDoS,0.6592557114415327,0.6592557114415327,False
269972,DDoS,0.58315307319036,0.58315307319036,False
269987,DDoS,0.575551849413353,0.575551849413353,False
270025,DDoS,0.5583085508374644,0.5583085508374644,False
270060,DDoS,0.5734127048627655,0.5734127048627655,False
270073,DDoS,0.6641153323584406,0.6641153323584406,False
270092,DDoS,0.6403000642437153,0.6403000642437153,False
270141,DDoS,0.5499758359083449,0.5499758359083449,False
270190,DDoS,0.64230702571655,0.64230702571655,False
270220,DDoS,0.5758790932079985,0.5758790932079985,False
270227,DDoS,0.611554501407329,0.611554501407329,False
270236,DDoS,0.5740738545538693,0.5740738545538693,False
270240,DDoS,0.604325870577168,0.604325870577168,False
270299,DDoS,0.6459607790185089,0.6459607790185089,False
270329,DDoS,0.6462261301240998,0.6462261301240998,False
270330,DDoS,0.650636515860219,0.650636515860219,False
270346,DDoS,0.5782077590980392,0.5782077590980392,False
270370,DDoS,0.6380990885826707,0.6380990885826707,False
270371,DDoS,0.5477423262894165,0.5477423262894165,False
270402,DDoS,0.5954856840839731,0.5954856840839731,False
270436,DDoS,0.6166213833606553,0.6166213833606553,False
270437,DDoS,0.637296437454405,0.637296437454405,False
270438,DDoS,0.6823991983508501,0.6823991983508501,False
270456,DDoS,0.5609537273079581,0.5609537273079581,False
270476,DDoS,0.6690571829289919,0.6690571829289919,False
270530,DDoS,0.5622248504018661,0.5622248504018661,False
270531,DDoS,0.6103818838070654,0.6103818838070654,False
270547,DDoS,0.6656199694849598,0.6656199694849598,False
270555,DDoS,0.644629921053938,0.644629921053938,False
270581,DDoS,0.6725739337754659,0.6725739337754659,False
270616,DDoS,0.6629762385032747,0.6629762385032747,False
270641,DDoS,0.5552694523869074,0.5552694523869074,False
270642,DDoS,0.6985873343423622,0.6985873343423622,False
270647,DDoS,0.6873996864414145,0.6873996864414145,False
270656,DDoS,0.5860349242476579,0.5860349242476579,False
270662,DDoS,0.5094418951377753,0.5094418951377753,False
270694,DDoS,0.560699334637826,0.560699334637826,False
270705,DDoS,0.6672305061192854,0.6672305061192854,False
270717,DDoS,0.6901740838997668,0.6901740838997668,False
270724,DDoS,0.6663343908519765,0.6663343908519765,False
270725,DDoS,0.5793486473209192,0.5793486473209192,False
270743,DDoS,0.5113072999372662,0.5113072999372662,False
270764,DDoS,0.6035165688019081,0.6035165688019081,False
270801,DDoS,0.5752765017726315,0.5752765017726315,False
270856,DDoS,0.5245944774356169,0.5245944774356169,False
270862,DDoS,0.5211706692778211,0.5211706692778211,False
270930,DDoS,0.5306073767312192,0.5306073767312192,False
270992,DDoS,0.5411647346769279,0.5411647346769279,False
271005,DDoS,0.6507572818730943,0.6507572818730943,False
271009,DDoS,0.5763406941001415,0.5763406941001415,False
271032,DDoS,0.5873876260390357,0.5873876260390357,False
271053,DDoS,0.6196762669966236,0.6196762669966236,False
271088,DDoS,0.6920266954864032,0.6920266954864032,False
271089,DDoS,0.6512938097800677,0.6512938097800677,False
271115,DDoS,0.6291425227762402,0.6291425227762402,False
271117,DDoS,0.6487664267215636,0.6487664267215636,False
271119,DDoS,0.6438585042237175,0.6438585042237175,False
271121,DDoS,0.6380498521988553,0.6380498521988553,False
271128,DDoS,0.5992814238999713,0.5992814238999713,False
271131,DDoS,0.6133694160279957,0.6133694160279957,False
271140,DDoS,0.5922982932897893,0.5922982932897893,False
271142,DDoS,0.5789916994093995,0.5789916994093995,False
271158,DDoS,0.5541536143512505,0.5541536143512505,False
271182,DDoS,0.571042640252478,0.571042640252478,False
271202,DDoS,0.5857059234619308,0.5857059234619308,False
271213,DDoS,0.6158758809968972,0.6158758809968972,False
271219,DDoS,0.5999750194406027,0.5999750194406027,False
271230,DDoS,0.5215897908554519,0.5215897908554519,False
271277,DDoS,0.567994731091452,0.567994731091452,False
271283,DDoS,0.575238693720326,0.575238693720326,False
271285,DDoS,0.6413851930226184,0.6413851930226184,False
271289,DDoS,0.5665784168710909,0.5665784168710909,False
271312,DDoS,0.5015911631169275,0.5015911631169275,False
271323,DDoS,0.5168673246660084,0.5168673246660084,False
271340,DDoS,0.5993996835940459,0.5993996835940459,False
271345,DDoS,0.5376991008544741,0.5376991008544741,False
271378,DDoS,0.5989244822558465,0.5989244822558465,False
271393,DDoS,0.6148410744172245,0.6148410744172245,False
271403,DDoS,0.6866875805138709,0.6866875805138709,False
271436,DDoS,0.631115984869764,0.631115984869764,False
271437,DDoS,0.5062081445266865,0.5062081445266865,False
271448,DDoS,0.5761461036569688,0.5761461036569688,False
271453,DDoS,0.6586913941563077,0.6586913941563077,False
271470,DDoS,0.5521124911979856,0.5521124911979856,False
271472,DDoS,0.6849946143000482,0.6849946143000482,False
271504,DDoS,0.6058021417127275,0.6058021417127275,False
271506,DDoS,0.5184895383644411,0.5184895383644411,False
271514,DDoS,0.5483341080360561,0.5483341080360561,False
271563,DDoS,0.6812598398177325,0.6812598398177325,False
271592,DDoS,0.6982919502349619,0.6982919502349619,False
271638,DDoS,0.6726031785134706,0.6726031785134706,False
271642,DDoS,0.5641353369303842,0.5641353369303842,False
271671,DDoS,0.6537638025020197,0.6537638025020197,False
271678,DDoS,0.5444455287192511,0.5444455287192511,False
271713,DDoS,0.5769044574896255,0.5769044574896255,False
271718,DDoS,0.6394336257201394,0.6394336257201394,False
271742,DDoS,0.6937802678369123,0.6937802678369123,False
271798,DDoS,0.5878396553562814,0.5878396553562814,False
271803,DDoS,0.5991672842066673,0.5991672842066673,False
271816,DDoS,0.5440337057902109,0.5440337057902109,False
271835,DDoS,0.580644548549873,0.580644548549873,False
271849,DDoS,0.5126037215391289,0.5126037215391289,False
271861,DDoS,0.6717171791253678,0.6717171791253678,False
271890,DDoS,0.5046669178428401,0.5046669178428401,False
271894,DDoS,0.6367049169186703,0.6367049169186703,False
271895,DDoS,0.5546443402908334,0.5546443402908334,False
271926,DDoS,0.5952218864066323,0.5952218864066323,False
271939,DDoS,0.5563116880199515,0.5563116880199515,False
271950,DDoS,0.5800141336053809,0.5800141336053809,False
271967,DDoS,0.6093555772838092,0.6093555772838092,False
271980,DDoS,0.6281786822864389,0.6281786822864389,False
271992,DDoS,0.6880572286198232,0.6880572286198232,False
272000,DDoS,0.5664401803551296,0.5664401803551296,False
272010,DDoS,0.6169715025947503,0.6169715025947503,False
272043,DDoS,0.6803444294416487,0.6803444294416487,False
272067,DDoS,0.5580463615900685,0.5580463615900685,False
272079,DDoS,0.6730099962250962,0.6730099962250962,False
272087,DDoS,0.6915110192779698,0.6915110192779698,False
272089,DDoS,0.6694987411253828,0.6694987411253828,False
272132,DDoS,0.6139721002683194,0.6139721002683194,False
272165,DDoS,0.644423107998659,0.644423107998659,False
272175,DDoS,0.5962131737102088,0.5962131737102088,False
272177,DDoS,0.619451160889947,0.619451160889947,False
272180,DDoS,0.6948948133956544,0.6948948133956544,False
272184,DDoS,0.550224111231109,0.550224111231109,False
272218,DDoS,0.6585094245081288,0.6585094245081288,False
272259,DDoS,0.6012466299509607,0.6012466299509607,False
272270,DDoS,0.5353746506863746,0.5353746506863746,False
272293,DDoS,0.6287070761408888,0.6287070761408888,False
272300,DDoS,0.6584853813070153,0.6584853813070153,False
272359,DDoS,0.6137511638646739,0.6137511638646739,False
272362,DDoS,0.6674865601983317,0.6674865601983317,False
272388,DDoS,0.5731737228173974,0.5731737228173974,False
272394,DDoS,0.6827536597974885,0.6827536597974885,False
272398,DDoS,0.6296640199972654,0.6296640199972654,False
272403,DDoS,0.6606318649863125,0.6606318649863125,False
272418,DDoS,0.5545970249716616,0.5545970249716616,False
272456,DDoS,0.5892256623805833,0.5892256623805833,False
272471,DDoS,0.681923482348029,0.681923482348029,False
272504,DDoS,0.5101791101003763,0.5101791101003763,False
272519,DDoS,0.5807963427126361,0.5807963427126361,False
272572,DDoS,0.6560637316107671,0.6560637316107671,False
272617,DDoS,0.6487629380356004,0.6487629380356004,False
272625,DDoS,0.6703245661538733,0.6703245661538733,False
272663,DDoS,0.6478780669357487,0.6478780669357487,False
272680,DDoS,0.6894184298338012,0.6894184298338012,False
272682,DDoS,0.5996519110700091,0.5996519110700091,False
272745,DDoS,0.6248579673706581,0.6248579673706581,False
272751,DDoS,0.6695411517120453,0.6695411517120453,False
272756,DDoS,0.6403381899712695,0.6403381899712695,False
272784,DDoS,0.5204113437747339,0.5204113437747339,False
272836,DDoS,0.5733992905189583,0.5733992905189583,False
272884,DDoS,0.6105181596663743,0.6105181596663743,False
272892,DDoS,0.6509435087723138,0.6509435087723138,False
272916,DDoS,0.6087135137637146,0.6087135137637146,False
272950,DDoS,0.6555098482767583,0.6555098482767583,False
272951,DDoS,0.6675218952925815,0.6675218952925815,False
272953,DDoS,0.5530256540590361,0.5530256540590361,False
273008,DDoS,0.6232196346324227,0.6232196346324227,False
273012,DDoS,0.6114220754961566,0.6114220754961566,False
273028,DDoS,0.5454634505309736,0.5454634505309736,False
273139,DDoS,0.5979756178473663,0.5979756178473663,False
273147,DDoS,0.6097136569137435,0.6097136569137435,False
273166,DDoS,0.6634679750411729,0.6634679750411729,False
273177,DDoS,0.592197874928456,0.592197874928456,False
273185,DDoS,0.5161831964951898,0.5161831964951898,False
273205,DDoS,0.5974591916464415,0.5974591916464415,False
273219,DDoS,0.6675901888752865,0.6675901888752865,False
273237,DDoS,0.6142510904655091,0.6142510904655091,False
273238,DDoS,0.5637730455404436,0.5637730455404436,False
273240,DDoS,0.6841941895968516,0.6841941895968516,False
273243,DDoS,0.5311302769252123,0.5311302769252123,False
273312,DDoS,0.5653755304986604,0.5653755304986604,False
273318,DDoS,0.587426938125916,0.587426938125916,False
273362,DDoS,0.6475955775851753,0.6475955775851753,False
273385,DDoS,0.6671493584251522,0.6671493584251522,False
273411,DDoS,0.5117120952490399,0.5117120952490399,False
273412,DDoS,0.6584071640927189,0.6584071640927189,False
273425,DDoS,0.6441056830501326,0.6441056830501326,False
273455,DDoS,0.6789304609623632,0.6789304609623632,False
273465,DDoS,0.6800885981651084,0.6800885981651084,False
273474,DDoS,0.6555051117320897,0.6555051117320897,False
273482,DDoS,0.5380405368527374,0.5380405368527374,False
273488,DDoS,0.5627743013312101,0.5627743013312101,False
273491,DDoS,0.6872639397696996,0.6872639397696996,False
273498,DDoS,0.6196346599707715,0.6196346599707715,False
273508,DDoS,0.6077521468778575,0.6077521468778575,False
273536,DDoS,0.6831418880087996,0.6831418880087996,False
273543,DDoS,0.6748397148199329,0.6748397148199329,False
273566,DDoS,0.6454992306632761,0.6454992306632761,False
273575,DDoS,0.6764504608319086,0.6764504608319086,False
273580,DDoS,0.5227669954390968,0.5227669954390968,False
273598,DDoS,0.6515087933199816,0.6515087933199816,False
273612,DDoS,0.6931280404393736,0.6931280404393736,False
273635,DDoS,0.5097953584562809,0.5097953584562809,False
273637,DDoS,0.5446091303581269,0.5446091303581269,False
273672,DDoS,0.6587936777730837,0.6587936777730837,False
273690,DDoS,0.6040094328861304,0.6040094328861304,False
273693,DDoS,0.5173236709082523,0.5173236709082523,False
273716,DDoS,0.5535916058312043,0.5535916058312043,False
273739,DDoS,0.5648119199845295,0.5648119199845295,False
273753,DDoS,0.5642125443691898,0.5642125443691898,False
273811,DDoS,0.6755345498937664,0.6755345498937664,False
273819,DDoS,0.6324072914716082,0.6324072914716082,False
273832,DDoS,0.6469834556738023,0.6469834556738023,False
273865,DDoS,0.5027140177777103,0.5027140177777103,False
273882,DDoS,0.5855024005920864,0.5855024005920864,False
273895,DDoS,0.5635641256131054,0.5635641256131054,False
273898,DDoS,0.6703850804480347,0.6703850804480347,False
273901,DDoS,0.6907739307839703,0.6907739307839703,False
273938,DDoS,0.584668169917401,0.584668169917401,False
273963,DDoS,0.6946121229142597,0.6946121229142597,False
273966,DDoS,0.5028718408087536,0.5028718408087536,False
273978,DDoS,0.5651438808417212,0.5651438808417212,False
273997,DDoS,0.6549862355859899,0.6549862355859899,False
273998,DDoS,0.5720199260950066,0.5720199260950066,False
274008,DDoS,0.6841924660755833,0.6841924660755833,False
274032,DDoS,0.5436929784996261,0.5436929784996261,False
274068,DDoS,0.6591333454656221,0.6591333454656221,False
274082,DDoS,0.5403404504805048,0.5403404504805048,False
274116,DDoS,0.5394209835345676,0.5394209835345676,False
